Timestamp,Coor_X,Coor_Y,Altitud(m),Precisión(m),BSSID,Intensidad_señal(dBm),Etiqueta,Ubicación
20250520_165544,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:e7:b8,-56,Entrada a la Caracola del Bloque A Segundo Piso,Entrada a la Caracola del Bloque A Segundo Piso
20250520_165544,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:e7:b8,-62,Entrada a la Caracola del Bloque A Segundo Piso,Entrada a la Caracola del Bloque A Segundo Piso
20250520_165622,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:e7:b8,-57,Entrada a la Caracola del Bloque A Segundo Piso,Entrada a la Caracola del Bloque A Segundo Piso
20250520_165638,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:e7:b8,-61,Entrada a la Caracola del Bloque A Segundo Piso,Entrada a la Caracola del Bloque A Segundo Piso
20250520_165743,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:b8,-42,Salón A-201,Salón A-201
20250520_165817,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:b8,-41,Salón A-201,Salón A-201
20250520_165827,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:b8,-44,Salón A-201,Salón A-201
20250520_165734,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:b8,-41,Salón A-201,Salón A-201
20250520_165734,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:b8,-40,Salón A-201,Salón A-201
20250520_165825,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:bc,-51,Salón A-201,Salón A-201
20250520_165805,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:bc,-44,Salón A-201,Salón A-201
20250520_165737,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:bc,-48,Salón A-201,Salón A-201
20250520_165738,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:bc,-51,Salón A-201,Salón A-201
20250520_165748,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:bc,-48,Salón A-201,Salón A-201
20250520_165804,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:c8,-51,Salón A-201,Salón A-201
20250520_165741,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:c8,-56,Salón A-201,Salón A-201
20250520_165815,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:c8,-51,Salón A-201,Salón A-201
20250520_165800,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:c8,-52,Salón A-201,Salón A-201
20250520_165823,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:c8,-57,Salón A-201,Salón A-201
20250520_165757,-74.35520333333334,4.8289550000000006,2641.7,2.1,8c:7a:15:d6:c4:58,-58,Salón A-201,Salón A-201
20250520_165737,-74.35520333333334,4.8289550000000006,2641.7,2.1,8c:7a:15:d6:c4:58,-57,Salón A-201,Salón A-201
20250520_165734,-74.35520333333334,4.8289550000000006,2641.7,2.1,8c:7a:15:d6:c4:58,-58,Salón A-201,Salón A-201
20250520_165829,-74.35520333333334,4.8289550000000006,2641.7,2.1,8c:7a:15:d6:c4:58,-60,Salón A-201,Salón A-201
20250520_165750,-74.35520333333334,4.8289550000000006,2641.7,2.1,8c:7a:15:d6:c4:58,-60,Salón A-201,Salón A-201
20250520_165757,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:bc,-55,Salón A-201,Salón A-201
20250520_165806,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:bc,-56,Salón A-201,Salón A-201
20250520_165826,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:bc,-56,Salón A-201,Salón A-201
20250520_165750,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:bc,-53,Salón A-201,Salón A-201
20250520_165807,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:bc,-54,Salón A-201,Salón A-201
20250520_165822,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:b8,-62,Salón A-201,Salón A-201
20250520_165752,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:b8,-55,Salón A-201,Salón A-201
20250520_165831,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:b8,-53,Salón A-201,Salón A-201
20250520_165840,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:b8,-56,Salón A-201,Salón A-201
20250520_165755,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:b8,-52,Salón A-201,Salón A-201
20250520_165828,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:b1:b8,-68,Salón A-201,Salón A-201
20250520_165811,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:b1:b8,-63,Salón A-201,Salón A-201
20250520_165825,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:b1:b8,-67,Salón A-201,Salón A-201
20250520_165825,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:b1:b8,-60,Salón A-201,Salón A-201
20250520_165819,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:b1:b8,-65,Salón A-201,Salón A-201
20250520_165816,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:b9:18,-72,Salón A-201,Salón A-201
20250520_165825,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:b9:18,-65,Salón A-201,Salón A-201
20250520_165838,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:b9:18,-72,Salón A-201,Salón A-201
20250520_165752,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:b9:18,-69,Salón A-201,Salón A-201
20250520_165836,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:b9:18,-73,Salón A-201,Salón A-201
20250520_165759,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:b8,-56,Salón A-201,Salón A-201
20250520_165837,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:b8,-53,Salón A-201,Salón A-201
20250520_165823,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:b8,-55,Salón A-201,Salón A-201
20250520_165833,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:b8,-51,Salón A-201,Salón A-201
20250520_165812,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:b8,-58,Salón A-201,Salón A-201
20250520_165831,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:bc:38,-58,Salón A-201,Salón A-201
20250520_165838,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:bc:38,-59,Salón A-201,Salón A-201
20250520_165833,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:bc:38,-63,Salón A-201,Salón A-201
20250520_165835,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:bc:38,-55,Salón A-201,Salón A-201
20250520_165759,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:bc:38,-59,Salón A-201,Salón A-201
20250520_165802,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:c8,-64,Salón A-201,Salón A-201
20250520_165845,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:c8,-61,Salón A-201,Salón A-201
20250520_165849,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:c8,-61,Salón A-201,Salón A-201
20250520_165758,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:c8,-64,Salón A-201,Salón A-201
20250520_165811,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:c8,-58,Salón A-201,Salón A-201
20250520_165843,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:fb:d8,-64,Salón A-201,Salón A-201
20250520_165829,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:fb:d8,-56,Salón A-201,Salón A-201
20250520_165815,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:fb:d8,-63,Salón A-201,Salón A-201
20250520_165833,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:fb:d8,-58,Salón A-201,Salón A-201
20250520_165854,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:fb:d8,-64,Salón A-201,Salón A-201
20250520_165824,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:bc,-43,Salón A-201,Salón A-201
20250520_165832,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:bc,-47,Salón A-201,Salón A-201
20250520_165814,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:bc,-50,Salón A-201,Salón A-201
20250520_165839,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:bc,-46,Salón A-201,Salón A-201
20250520_165835,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:bc,-42,Salón A-201,Salón A-201
20250520_165850,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:b8,-45,Salón A-201,Salón A-201
20250520_165831,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:b8,-53,Salón A-201,Salón A-201
20250520_165807,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:b8,-53,Salón A-201,Salón A-201
20250520_165824,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:b8,-49,Salón A-201,Salón A-201
20250520_165823,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:b8,-53,Salón A-201,Salón A-201
20250520_165903,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:c8,-49,Salón A-201,Salón A-201
20250520_165823,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:c8,-50,Salón A-201,Salón A-201
20250520_165833,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:c8,-53,Salón A-201,Salón A-201
20250520_165829,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:c8,-52,Salón A-201,Salón A-201
20250520_165816,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:c8,-48,Salón A-201,Salón A-201
20250520_165825,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:f6:2c,-73,Salón A-201,Salón A-201
20250520_165816,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:f6:2c,-67,Salón A-201,Salón A-201
20250520_165805,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:f6:2c,-68,Salón A-201,Salón A-201
20250520_165814,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:f6:2c,-65,Salón A-201,Salón A-201
20250520_165815,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:f6:2c,-66,Salón A-201,Salón A-201
20250520_165819,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:c8,-49,Salón A-201,Salón A-201
20250520_165904,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:c8,-48,Salón A-201,Salón A-201
20250520_165823,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:c8,-52,Salón A-201,Salón A-201
20250520_165825,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:c8,-46,Salón A-201,Salón A-201
20250520_165814,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:c8,-46,Salón A-201,Salón A-201
20250520_165829,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:b8,-57,Salón A-201,Salón A-201
20250520_165902,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:b8,-55,Salón A-201,Salón A-201
20250520_165837,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:b8,-63,Salón A-201,Salón A-201
20250520_165841,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:b8,-60,Salón A-201,Salón A-201
20250520_165848,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:b8,-61,Salón A-201,Salón A-201
20250520_165901,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:bc,-63,Salón A-201,Salón A-201
20250520_165814,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:bc,-58,Salón A-201,Salón A-201
20250520_165905,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:bc,-57,Salón A-201,Salón A-201
20250520_165842,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:bc,-66,Salón A-201,Salón A-201
20250520_165817,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:bc,-67,Salón A-201,Salón A-201
20250520_165909,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:da:28,-63,Salón A-201,Salón A-201
20250520_165821,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:da:28,-59,Salón A-201,Salón A-201
20250520_165830,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:da:28,-65,Salón A-201,Salón A-201
20250520_165830,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:da:28,-66,Salón A-201,Salón A-201
20250520_165842,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:da:28,-61,Salón A-201,Salón A-201
20250520_165950,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:b8,-52,Salón A-206,Salón A-206
20250520_165935,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:b8,-50,Salón A-206,Salón A-206
20250520_165910,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:b8,-50,Salón A-206,Salón A-206
20250520_165934,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:b8,-46,Salón A-206,Salón A-206
20250520_165923,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:b8,-48,Salón A-206,Salón A-206
20250520_165948,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:bc,-45,Salón A-206,Salón A-206
20250520_165930,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:bc,-47,Salón A-206,Salón A-206
20250520_165939,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:bc,-51,Salón A-206,Salón A-206
20250520_165946,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:bc,-47,Salón A-206,Salón A-206
20250520_165947,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:bc,-54,Salón A-206,Salón A-206
20250520_165921,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:c8,-52,Salón A-206,Salón A-206
20250520_165919,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:c8,-53,Salón A-206,Salón A-206
20250520_165908,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:c8,-51,Salón A-206,Salón A-206
20250520_165931,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:c8,-54,Salón A-206,Salón A-206
20250520_165937,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:c8,-48,Salón A-206,Salón A-206
20250520_165944,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:cc,-49,Salón A-206,Salón A-206
20250520_165931,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:cc,-50,Salón A-206,Salón A-206
20250520_165916,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:cc,-57,Salón A-206,Salón A-206
20250520_165948,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:cc,-57,Salón A-206,Salón A-206
20250520_165948,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:cc,-55,Salón A-206,Salón A-206
20250520_165920,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:c8,-35,Salón A-206,Salón A-206
20250520_165936,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:c8,-31,Salón A-206,Salón A-206
20250520_165920,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:c8,-32,Salón A-206,Salón A-206
20250520_165953,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:c8,-32,Salón A-206,Salón A-206
20250520_170008,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:c8,-32,Salón A-206,Salón A-206
20250520_165947,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:cc,-32,Salón A-206,Salón A-206
20250520_165947,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:cc,-32,Salón A-206,Salón A-206
20250520_170007,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:cc,-36,Salón A-206,Salón A-206
20250520_165932,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:cc,-38,Salón A-206,Salón A-206
20250520_165915,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:cc,-34,Salón A-206,Salón A-206
20250520_165930,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:b1:b8,-52,Salón A-206,Salón A-206
20250520_165920,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:b1:b8,-44,Salón A-206,Salón A-206
20250520_165949,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:b1:b8,-53,Salón A-206,Salón A-206
20250520_165950,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:b1:b8,-48,Salón A-206,Salón A-206
20250520_165916,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:b1:b8,-45,Salón A-206,Salón A-206
20250520_165925,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:b8,-52,Salón A-206,Salón A-206
20250520_165936,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:b8,-53,Salón A-206,Salón A-206
20250520_165936,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:b8,-53,Salón A-206,Salón A-206
20250520_165955,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:b8,-52,Salón A-206,Salón A-206
20250520_165948,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:b8,-48,Salón A-206,Salón A-206
20250520_165932,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:c8,-38,Salón A-206,Salón A-206
20250520_170007,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:c8,-42,Salón A-206,Salón A-206
20250520_165939,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:c8,-35,Salón A-206,Salón A-206
20250520_170006,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:c8,-33,Salón A-206,Salón A-206
20250520_165946,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:c8,-36,Salón A-206,Salón A-206
20250520_170005,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:cc,-46,Salón A-206,Salón A-206
20250520_165952,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:cc,-42,Salón A-206,Salón A-206
20250520_165948,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:cc,-43,Salón A-206,Salón A-206
20250520_170002,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:cc,-46,Salón A-206,Salón A-206
20250520_165941,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:cc,-44,Salón A-206,Salón A-206
20250520_165928,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:b8,-47,Salón A-206,Salón A-206
20250520_170011,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:b8,-53,Salón A-206,Salón A-206
20250520_165937,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:b8,-46,Salón A-206,Salón A-206
20250520_165930,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:b8,-52,Salón A-206,Salón A-206
20250520_170020,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:b8,-49,Salón A-206,Salón A-206
20250520_165939,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:bc,-51,Salón A-206,Salón A-206
20250520_170008,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:bc,-53,Salón A-206,Salón A-206
20250520_165941,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:bc,-55,Salón A-206,Salón A-206
20250520_165942,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:bc,-55,Salón A-206,Salón A-206
20250520_165942,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:bc,-56,Salón A-206,Salón A-206
20250520_165945,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:cc,-33,Salón A-206,Salón A-206
20250520_170015,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:cc,-32,Salón A-206,Salón A-206
20250520_170005,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:cc,-32,Salón A-206,Salón A-206
20250520_170029,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:cc,-33,Salón A-206,Salón A-206
20250520_165951,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:cc,-34,Salón A-206,Salón A-206
20250520_165940,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:c8,-38,Salón A-206,Salón A-206
20250520_170032,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:c8,-33,Salón A-206,Salón A-206
20250520_170002,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:c8,-39,Salón A-206,Salón A-206
20250520_170031,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:c8,-35,Salón A-206,Salón A-206
20250520_170030,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:c8,-43,Salón A-206,Salón A-206
20250520_165958,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:b8,-50,Salón A-206,Salón A-206
20250520_170009,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:b8,-46,Salón A-206,Salón A-206
20250520_170021,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:b8,-54,Salón A-206,Salón A-206
20250520_170028,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:b8,-50,Salón A-206,Salón A-206
20250520_170010,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:b8,-47,Salón A-206,Salón A-206
20250520_170028,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:bc,-58,Salón A-206,Salón A-206
20250520_165949,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:bc,-53,Salón A-206,Salón A-206
20250520_170017,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:bc,-56,Salón A-206,Salón A-206
20250520_165959,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:bc,-53,Salón A-206,Salón A-206
20250520_165938,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d4:bc,-54,Salón A-206,Salón A-206
20250520_170040,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:cc,-43,Salón A-206,Salón A-206
20250520_170027,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:cc,-38,Salón A-206,Salón A-206
